date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2021-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,9382,42.3,4697,4685,99.74,9012,370,3.94,1166,6892,1324,723,421,180,12.43,73.46,14.11,36.13,19.21,16.92,113.55,88.07,13.6,31.8,3880.13,241.8,9.54,137,202,511,445,239,1534,8349,332,701,88.99,3.54,7.47
2021-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,3754,48.8,1968,1786,90.75,3686,68,1.81,324,2507,923,461,314,148,8.63,66.78,24.59,49.74,36.82,12.92,284.88,35.1,16.03,34.02,2212.89,169.64,3.07,52,55,142,104,46,399,3537,83,134,94.22,2.21,3.57
2021-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7645,45.6,3944,3701,93.84,7395,250,3.27,775,5414,1456,779,489,188,10.14,70.82,19.05,41.21,26.89,14.31,187.87,53.23,12.91,33.59,3821.39,200.06,6.54,118,137,313,275,138,981,7025,216,404,91.89,2.83,5.28
2021-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,16977,38.8,8781,8196,93.34,10487,6490,38.23,2601,12625,1751,1189,438,124,15.32,74.37,10.31,34.47,13.87,20.6,67.32,148.54,7.08,25.01,21209.4,80.04,30.6,467,523,1051,727,309,3077,5363,3687,7927,31.59,21.72,46.69
2021-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,48733,40,24562,24171,98.41,25841,22892,46.97,6643,36654,5436,3500,1563,373,13.63,75.21,11.15,32.95,14.83,18.12,81.83,122.2,6.86,28.75,10595.2,459.95,216.06,1003,1254,2869,2003,912,8041,16843,5397,26493,34.56,11.07,54.36
2021-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1099,52.2,547,552,100.91,1046,53,4.82,65,686,348,152,127,69,5.91,62.42,31.67,60.2,50.73,9.48,535.38,18.68,19.83,36.49,2500.41,43.95,2.12,7,15,32,21,15,90,954,36,109,86.81,3.28,9.92
2021-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,2047,45.9,1080,967,89.54,1794,253,12.36,207,1410,430,222,136,72,10.11,68.88,21.01,45.18,30.5,14.68,207.73,48.14,16.74,31.63,4960.68,41.26,5.1,26,36,88,76,48,274,1536,136,375,75.04,6.64,18.32
2021-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5604,44.3,2794,2810,100.57,5386,218,3.89,725,3855,1024,497,362,165,12.94,68.79,18.27,45.37,26.56,18.81,141.24,70.8,16.11,35.35,3436.18,163.09,6.34,76,148,316,238,121,899,4813,222,569,85.89,3.96,10.15
2021-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,8234,44,4235,3999,94.43,6958,1276,15.5,960,5828,1446,796,471,179,11.66,70.78,17.56,41.28,24.81,16.47,150.62,66.39,12.38,32.57,17893.4,46.02,7.13,145,203,398,297,154,1197,6101,459,1674,74.1,5.57,20.33
2021-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,82563,41,41804,40759,97.5,51168,31395,38.03,10985,60842,10736,6768,3066,902,13.3,73.69,13,35.7,17.65,18.05,97.73,102.32,8.4,28.56,8159.85,1011.82,384.75,1696,2170,4517,3485,1537,13405,33529,8855,40179,40.61,10.73,48.66
2021-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,1921,49.4,970,951,98.04,1807,114,5.93,191,1197,533,221,188,124,9.94,62.31,27.75,60.48,44.53,15.96,279.06,35.83,23.26,35.27,4349.52,44.17,2.62,28,31,81,70,39,249,1506,29,386,78.4,1.51,20.09
2021-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,7196,44.4,3509,3687,105.07,6756,440,6.11,902,4942,1352,651,471,230,12.53,68.68,18.79,45.61,27.36,18.25,149.89,66.72,17.01,34.84,3089.34,232.93,14.24,133,149,378,322,166,1148,5792,369,1035,80.49,5.13,14.38
2021-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,5866,43.8,2957,2909,98.38,5271,595,10.14,786,4081,999,510,342,147,13.4,69.57,17.03,43.74,24.48,19.26,127.1,78.68,14.71,34.23,1415.88,414.3,42.02,130,136,359,203,96,924,4231,536,1099,72.13,9.14,18.74
2021-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,4766,47.8,2385,2381,99.83,4490,276,5.79,482,3099,1185,612,375,198,10.11,65.02,24.86,53.79,38.24,15.55,245.85,40.68,16.71,31.65,6636.41,71.82,4.16,70,111,180,144,64,569,4061,128,577,85.21,2.69,12.11
2021-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,28463,42.8,13766,14697,106.76,26427,2036,7.15,3973,19829,4661,2540,1530,591,13.96,69.67,16.38,43.54,23.51,20.04,117.32,85.24,12.68,32.83,4948.05,575.24,41.15,548,792,1666,1260,575,4841,20825,3161,4477,73.17,11.11,15.73
2021-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2807,47.8,1470,1337,90.95,2612,195,6.95,266,1877,664,301,250,113,9.48,66.87,23.66,49.55,35.38,14.17,249.62,40.06,17.02,37.65,4524.91,62.03,4.31,44,48,110,97,48,347,2325,111,371,82.83,3.95,13.22
2021-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,4278,45.6,2137,2141,100.19,3572,706,16.5,480,2832,966,453,338,175,11.22,66.2,22.58,51.06,34.11,16.95,201.25,49.69,18.12,34.99,8150.9,52.49,8.66,64,99,212,137,75,587,2651,230,1397,61.97,5.38,32.66
2021-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1756,46.8,885,871,98.42,1546,210,11.96,188,1150,418,196,144,78,10.71,65.49,23.8,52.7,36.35,16.35,222.34,44.98,18.66,34.45,5590.02,31.41,3.76,31,44,75,48,31,229,1337,78,341,76.14,4.44,19.42
2021-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,4895,47.8,2448,2447,99.96,4609,286,5.84,543,3150,1202,584,405,213,11.09,64.35,24.56,55.4,38.16,17.24,221.36,45.17,17.72,33.69,2743.2,178.44,10.43,89,103,221,168,76,657,4133,139,623,84.43,2.84,12.73
2021-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1813,49.4,944,869,92.06,1335,478,26.37,177,1123,513,245,157,111,9.76,61.94,28.3,61.44,45.68,15.76,289.83,34.5,21.64,30.6,10258.4,17.67,4.66,35,38,61,58,26,218,1140,115,558,62.88,6.34,30.78
2021-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,51850,39.5,25952,25898,99.79,39397,12453,24.02,7877,38282,5691,3477,1620,594,15.19,73.83,10.98,35.44,14.87,20.58,72.25,138.41,10.44,28.47,16250.4,319.07,76.63,1136,1538,3283,2536,1183,9676,26686,5651,19513,51.47,10.9,37.63
2021-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5553,45.6,2713,2840,104.68,5295,258,4.65,696,3625,1232,594,437,201,12.53,65.28,22.19,53.19,33.99,19.2,177.01,56.49,16.31,35.47,2380.47,233.27,10.84,116,136,273,229,98,852,4873,121,559,87.75,2.18,10.07
2021-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,21827,41.7,10809,11018,101.93,16899,4928,22.58,2982,15471,3374,1889,1099,386,13.66,70.88,15.46,41.08,21.81,19.27,113.15,88.38,11.44,32.57,14410.2,151.47,34.2,509,584,1190,884,390,3557,13940,1251,6636,63.87,5.73,30.4
2021-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,21000,43.3,10342,10658,103.06,19592,1408,6.7,2813,14499,3688,1932,1214,542,13.4,69.04,17.56,44.84,25.44,19.4,131.11,76.27,14.7,32.92,10288.8,204.11,13.68,449,524,1213,801,431,3418,16855,1253,2892,80.26,5.97,13.77
2021-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,1767,50.3,914,853,93.33,1639,128,7.24,116,1169,482,245,153,84,6.56,66.16,27.28,51.15,41.23,9.92,415.52,24.07,17.43,31.74,3915.87,45.12,3.27,17,24,45,46,20,152,1468,87,212,83.08,4.92,12
2021-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,23310,45.1,11489,11821,102.89,21680,1630,6.99,2762,15733,4815,2454,1643,718,11.85,67.49,20.66,48.16,30.6,17.56,174.33,57.36,14.91,34.12,9585.8,243.17,17,438,566,1088,874,472,3438,19183,581,3546,82.3,2.49,15.21
2021-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,158010,43.4,76117,81893,107.59,148573,9437,5.97,18692,112386,26932,14265,8885,3782,11.83,71.13,17.04,40.6,23.96,16.63,144.08,69.4,14.04,32.99,10245.2,1542.28,92.11,2784,3547,7714,6234,3125,23404,125396,9866,22748,79.36,6.24,14.4
2021-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,20648,44.1,10001,10647,106.46,18243,2405,11.65,2598,14201,3849,1901,1255,693,12.58,68.78,18.64,45.4,27.1,18.29,148.15,67.5,18,32.61,3560.43,579.93,67.55,392,479,1131,808,450,3260,15013,987,4648,72.71,4.78,22.51
2021-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,9114,42.4,4577,4537,99.13,8606,508,5.57,1271,6444,1399,754,451,194,13.95,70.7,15.35,41.43,21.71,19.72,110.07,90.85,13.87,32.24,1405.07,648.65,36.15,196,260,528,386,174,1544,7867,336,911,86.32,3.69,10
2021-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,42219,43.1,20691,21528,104.05,40421,1798,4.26,5551,29313,7355,3898,2521,936,13.15,69.43,17.42,44.03,25.09,18.94,132.5,75.47,12.73,34.28,20688.7,204.07,8.69,832,1059,2267,1865,928,6951,36450,1657,4112,86.34,3.92,9.74
2021-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7745,45,3868,3877,100.23,6708,1037,13.39,900,5290,1555,799,512,244,11.62,68.3,20.08,46.41,29.4,17.01,172.78,57.88,15.69,32.93,13594,56.97,7.63,147,154,368,300,164,1133,5887,276,1582,76.01,3.56,20.43
2021-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,30179,47.9,14681,15498,105.57,24997,5182,17.17,2975,19394,7810,4122,2694,994,9.86,64.26,25.88,55.61,40.27,15.34,262.52,38.09,12.73,34.49,882.59,3419.37,587.14,452,582,1257,912,465,3668,19178,3468,7533,63.55,11.49,24.96
2021-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,2234,46.2,1133,1101,97.18,1604,630,28.2,245,1495,494,262,154,78,10.97,66.92,22.11,49.43,33.04,16.39,201.63,49.6,15.79,31.17,3080.58,72.52,20.45,40,46,109,69,33,297,1298,120,816,58.1,5.37,36.53
2021-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2549,46.5,1286,1263,98.21,2299,250,9.81,297,1651,601,291,195,115,11.65,64.77,23.58,54.39,36.4,17.99,202.36,49.42,19.13,32.45,3505.04,72.72,7.13,40,64,121,100,43,368,1954,85,510,76.66,3.33,20.01
2021-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,36824,43.6,18051,18773,104,35012,1812,4.92,4700,25632,6492,3478,2147,867,12.76,69.61,17.63,43.66,25.33,18.34,138.13,72.4,13.35,33.07,5646.81,652.12,32.09,587,863,2016,1633,812,5911,31442,1333,4049,85.38,3.62,11
2021-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,17590,42.9,8920,8670,97.2,16533,1057,6.01,2287,12686,2617,1542,767,308,13,72.12,14.88,38.66,20.63,18.03,114.43,87.39,11.77,29.31,3931.15,447.45,26.89,301,443,955,774,373,2846,13071,2131,2388,74.31,12.11,13.58
2021-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,4213,49.7,2101,2112,100.52,3926,287,6.81,381,2634,1198,545,389,264,9.04,62.52,28.44,59.95,45.48,14.46,314.44,31.8,22.04,32.47,4287.29,98.27,6.69,65,78,145,129,49,466,3412,149,652,80.99,3.54,15.48
2021-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,4854,45.2,2410,2444,101.41,4703,151,3.11,603,3240,1011,512,340,159,12.42,66.75,20.83,49.81,31.2,18.61,167.66,59.64,15.73,33.63,2060.52,235.57,7.33,80,112,257,193,87,729,4322,120,412,89.04,2.47,8.49
2021-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,21872,39.6,10989,10883,99.04,13854,8018,36.66,3401,15882,2589,1635,727,227,15.55,72.61,11.84,37.72,16.3,21.41,76.12,131.36,8.77,28.08,4203.66,520.31,190.74,531,649,1482,986,494,4142,10330,1836,9706,47.23,8.39,44.38
2021-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,9261,43.7,4644,4617,99.42,8245,1016,10.97,1151,6462,1648,907,509,232,12.43,69.78,17.8,43.31,25.5,17.81,143.18,69.84,14.08,30.89,11313.4,81.86,8.98,188,227,467,359,203,1444,6923,610,1728,74.75,6.59,18.66
2021-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,15446,46.5,7430,8016,107.89,14437,1009,6.53,1551,10433,3462,1743,1124,595,10.04,67.54,22.41,48.05,33.18,14.87,223.21,44.8,17.19,32.47,4341.21,355.8,23.24,199,302,638,550,291,1980,11800,1096,2550,76.4,7.1,16.51
2021-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,208563,44.7,99438,109125,109.74,194320,14243,6.83,24735,142819,41009,20984,13702,6323,11.86,68.48,19.66,46.03,28.71,17.32,165.79,60.32,15.42,33.41,15044,1386.35,94.68,3600,4494,10457,8253,4021,30825,153223,21186,34154,73.47,10.16,16.38
2021-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,14987,42.7,7452,7535,101.11,13639,1348,8.99,1996,10659,2332,1362,695,275,13.32,71.12,15.56,40.6,21.88,18.73,116.83,85.59,11.79,29.8,2237.31,669.87,60.25,284,367,863,654,324,2492,11466,822,2699,76.51,5.48,18.01
2021-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,11115,43.5,5515,5600,101.54,6814,4301,38.7,1413,7652,2050,1202,654,194,12.71,68.84,18.44,45.26,26.79,18.47,145.08,68.93,9.46,31.9,5198.76,213.8,82.73,256,267,579,416,218,1736,5421,634,5060,48.77,5.7,45.52
2021-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,8918,43.6,4437,4481,100.99,8398,520,5.83,1120,6314,1484,855,462,167,12.56,70.8,16.64,41.24,23.5,17.74,132.5,75.47,11.25,31.13,1820.11,489.97,28.57,157,198,501,346,193,1395,7582,435,901,85.02,4.88,10.1
2021-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,4692,47.8,2347,2345,99.91,4319,373,7.95,514,3003,1175,516,439,220,10.95,64,25.04,56.24,39.13,17.12,228.6,43.74,18.72,37.36,2449.68,191.54,15.23,73,103,232,138,78,624,3976,120,596,84.74,2.56,12.7
2021-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,24346,43.2,12094,12252,101.31,23428,918,3.77,3250,17003,4093,2200,1376,517,13.35,69.84,16.81,43.19,24.07,19.11,125.94,79.4,12.63,33.62,2999.64,811.63,30.6,458,580,1434,1066,506,4044,21294,1047,2005,87.46,4.3,8.24
2021-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,2829,44.5,1371,1458,106.35,2608,221,7.81,365,1886,578,282,207,89,12.9,66.67,20.43,50,30.65,19.35,158.36,63.15,15.4,35.81,2606.48,108.54,8.48,57,60,157,124,53,451,2297,47,485,81.19,1.66,17.14
2021-01-01,MUNICIPIO,38045,ES707,ES707A0,ES707A04,4558,46.8,2342,2216,94.62,3933,625,13.71,435,3050,1073,556,355,162,9.54,66.92,23.54,49.44,35.18,14.26,246.67,40.54,15.1,33.08,1156.38,394.16,54.05,66,91,173,148,85,563,3520,205,833,77.23,4.5,18.28
2021-01-01,MUNICIPIO,38046,ES709,ES709A1,ES709A10,11326,43.7,5595,5731,102.43,11026,300,2.65,1439,7913,1974,1042,665,267,12.71,69.87,17.43,43.13,24.95,18.19,137.18,72.9,13.53,33.69,2644.48,428.29,11.34,227,261,616,477,254,1835,9930,537,859,87.67,4.74,7.58
2021-01-01,MUNICIPIO,38047,ES707,ES707A0,ES707A03,2560,48.6,1304,1256,96.32,1991,569,22.23,225,1704,631,302,213,116,8.79,66.56,24.65,50.23,37.03,13.2,280.44,35.66,18.38,33.76,5354.89,47.81,10.63,36,46,88,75,34,279,1761,105,694,68.79,4.1,27.11
2021-01-01,MUNICIPIO,38048,ES703,ES703A0,ES703A00,5084,46.4,2552,2532,99.22,4630,454,8.93,584,3357,1143,545,363,235,11.49,66.03,22.48,51.44,34.05,17.4,195.72,51.09,20.56,31.76,10368.5,49.03,4.38,82,121,238,175,82,698,3651,372,1061,71.81,7.32,20.87
2021-01-01,MUNICIPIO,38049,ES706,ES706A0,ES706A02,4643,47.5,2374,2269,95.58,3093,1550,33.38,424,3206,1013,515,337,161,9.13,69.05,21.82,44.82,31.6,13.23,238.92,41.86,15.89,33.27,3220.82,144.16,48.12,60,71,172,163,77,543,2573,175,1895,55.42,3.77,40.81
2021-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,2917,52.4,1519,1398,92.03,2596,321,11,185,1813,919,391,323,205,6.34,62.15,31.5,60.89,50.69,10.2,496.76,20.13,22.31,35.15,10854.2,26.87,2.96,32,25,76,74,35,242,2372,81,464,81.32,2.78,15.91
2021-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,9161,43.4,4568,4593,100.55,8778,383,4.18,1199,6365,1597,845,523,229,13.09,69.48,17.43,43.93,25.09,18.84,133.19,75.08,14.34,32.75,1808.63,506.52,21.18,176,236,497,390,193,1492,8098,222,841,88.4,2.42,9.18
2021-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1789,46.5,907,882,97.24,1508,281,15.71,179,1207,403,207,128,68,10.01,67.47,22.53,48.22,33.39,14.83,225.14,44.42,16.87,31.76,5627.11,31.79,4.99,23,35,76,63,39,236,1333,89,367,74.51,4.97,20.51
2021-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4875,45.8,2453,2422,98.74,4435,440,9.03,553,3329,993,447,338,208,11.34,68.29,20.37,46.44,29.83,16.61,179.57,55.69,20.95,34.04,7067.2,68.98,6.23,61,114,234,190,82,681,3811,179,885,78.17,3.67,18.15
2021-01-01,MUNICIPIO,38901,ES703,ES703A0,ES703A00,1936,48.6,1020,916,89.8,1680,256,13.22,174,1273,489,224,156,109,8.99,65.75,25.26,52.08,38.41,13.67,281.03,35.58,22.29,31.9,8273.68,23.4,3.09,22,26,89,58,24,219,1203,137,596,62.14,7.08,30.79
2022-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5633,46.4,2841,2792,98.28,5264,369,6.55,546,3924,1163,612,378,173,9.69,69.66,20.65,43.55,29.64,13.91,213,46.95,14.88,32.5,4451.16,126.55,8.29,91,97,218,187,111,704,4884,302,447,86.7,5.36,7.94
2022-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,32067,41.2,16164,15903,98.39,29888,2179,6.8,4471,23528,4068,2420,1177,471,13.94,73.37,12.69,36.29,17.29,19,90.99,109.91,11.58,28.93,7889.72,406.44,27.62,654,779,1920,1506,739,5598,26770,1716,3581,83.48,5.35,11.17
2022-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,12940,44.1,6801,6139,90.27,7241,5699,44.04,1540,9194,2206,1533,542,131,11.9,71.05,17.05,40.74,23.99,16.75,143.25,69.81,5.94,24.57,25024.8,51.71,22.77,245,270,679,472,208,1874,5150,1687,6103,39.8,13.04,47.16
2022-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,63750,39.9,31987,31763,99.3,51725,12025,18.86,9308,46732,7710,4729,2219,762,14.6,73.31,12.09,36.42,16.5,19.92,82.83,120.73,9.88,28.78,2427.54,2626.12,495.36,1565,1771,3799,2886,1552,11573,35020,8609,20121,54.93,13.5,31.56
2022-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1030,51.6,594,436,73.4,1024,6,0.58,44,702,284,161,73,50,4.27,68.16,27.57,46.72,40.46,6.27,645.45,15.49,17.61,25.7,6641.9,15.51,0.09,11,7,18,12,8,56,987,23,20,95.83,2.23,1.94
2022-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,38369,43.6,19054,19315,101.37,37442,927,2.42,4679,27399,6291,3261,2118,912,12.19,71.41,16.4,40.04,22.96,17.08,134.45,74.38,14.5,33.67,3283.87,1168.41,28.23,678,842,1965,1572,874,5931,34801,1604,1964,90.7,4.18,5.12
2022-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,789,45.1,412,377,91.5,637,152,19.26,98,516,175,95,55,25,12.42,65.4,22.18,52.91,33.91,18.99,178.57,56,14.29,31.43,10370.9,7.61,1.47,23,19,37,26,11,116,614,22,153,77.82,2.79,19.39
2022-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7581,44.6,3836,3745,97.63,7452,129,1.7,805,5452,1324,679,464,181,10.62,71.92,17.46,39.05,24.28,14.77,164.47,60.8,13.67,35.05,1602.78,472.99,8.05,92,130,360,325,172,1079,7056,243,282,93.07,3.21,3.72
2022-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,24567,44.4,12299,12268,99.75,23886,681,2.77,2688,17371,4508,2325,1472,711,10.94,70.71,18.35,41.43,25.95,15.47,167.71,59.63,15.77,32.65,6254.51,392.79,10.89,369,481,1152,964,564,3530,22930,586,1051,93.34,2.39,4.28
2022-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,5382,46.1,2755,2627,95.35,4605,777,14.44,581,3691,1110,565,360,185,10.8,68.58,20.62,45.81,30.07,15.74,191.05,52.34,16.67,32.43,14565.3,36.95,5.33,98,94,246,190,83,711,3830,618,934,71.16,11.48,17.35
2022-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,31932,41.9,16054,15878,98.9,30154,1778,5.57,4201,23261,4470,2599,1360,511,13.16,72.85,14,37.28,19.22,18.06,106.4,93.98,11.43,30.43,3908.81,816.92,45.49,661,776,1761,1341,739,5278,27735,1290,2907,86.86,4.04,9.1
2022-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,20331,43,10452,9879,94.52,13367,6964,34.25,2567,14393,3371,2039,1039,293,12.63,70.79,16.58,41.26,23.42,17.84,131.32,76.15,8.69,30.82,17142,118.6,40.63,434,499,1075,790,384,3182,11118,1323,7890,54.68,6.51,38.81
2022-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,7870,46,4001,3869,96.7,7674,196,2.49,841,5394,1635,821,548,266,10.69,68.54,20.78,45.9,30.31,15.59,194.41,51.44,16.27,33.52,3220.46,244.38,6.09,126,155,361,286,166,1094,7267,244,359,92.34,3.1,4.56
2022-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,27945,40.9,14474,13471,93.07,15567,12378,44.29,3774,20853,3318,2264,838,216,13.51,74.62,11.87,34.01,15.91,18.1,87.92,113.74,6.51,25.26,35533.4,78.64,34.83,574,764,1566,1147,498,4549,9551,4746,13648,34.18,16.98,48.84
2022-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,20751,38.9,10782,9969,92.46,13514,7237,34.88,3078,15678,1995,1306,537,152,14.83,75.55,9.61,32.36,12.72,19.63,64.81,154.29,7.62,26.92,38493.8,53.91,18.8,546,618,1227,889,435,3715,8345,3612,8794,40.21,17.41,42.38
2022-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,378797,44.9,182267,196530,107.83,349938,28859,7.62,41387,263462,73948,39155,24244,10549,10.93,69.55,19.52,43.78,28.07,15.71,178.67,55.97,14.27,32.79,10331.6,3666.39,279.33,5351,7505,17907,14442,7748,52953,290661,36378,51758,76.73,9.6,13.66
2022-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,42024,39.3,21078,20946,99.37,35017,7007,16.67,6388,31142,4494,2847,1145,502,15.2,74.11,10.69,34.94,14.43,20.51,70.35,142.15,11.17,25.48,29077.1,144.53,24.1,1016,1222,2586,2088,1039,7951,23518,7652,10854,55.96,18.21,25.83
2022-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,18989,41,9439,9550,101.18,16420,2569,13.53,2630,13969,2390,1460,694,236,13.85,73.56,12.59,35.94,17.11,18.83,90.87,110.04,9.87,29.04,4076.11,465.86,63.03,410,520,1107,826,427,3290,11526,3772,3691,60.7,19.86,19.44
2022-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,52936,44,27721,25215,90.96,38871,14065,26.57,5852,38174,8910,5808,2383,719,11.05,72.11,16.83,38.67,23.34,15.33,152.26,65.68,8.07,26.75,33241.9,159.24,42.31,872,1127,2443,1904,958,7304,30672,5046,17218,57.94,9.53,32.53
2022-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,7536,45.3,3895,3641,93.48,6833,703,9.33,738,5345,1453,732,466,255,9.79,70.93,19.28,40.99,27.18,13.81,196.88,50.79,17.55,32.07,12370.8,60.92,5.68,116,145,293,250,165,969,6613,170,753,87.75,2.26,9.99
2022-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18341,45.4,9172,9169,99.97,17568,773,4.21,2008,12694,3639,2056,1082,501,10.95,69.21,19.84,44.49,28.67,15.82,181.23,55.18,13.77,29.73,2383.19,769.6,32.44,258,350,878,741,380,2607,15627,1383,1331,85.2,7.54,7.26
2022-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,74560,40.2,37048,37512,101.25,64739,9821,13.17,10561,55547,8452,5100,2428,924,14.16,74.5,11.34,34.23,15.22,19.01,80.03,124.95,10.93,28.73,6252.83,1192.42,157.06,1616,1951,4403,3536,1787,13293,52009,4385,18166,69.75,5.88,24.36
2022-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,13838,45.7,6903,6935,100.46,13448,390,2.82,1417,9674,2747,1372,908,467,10.24,69.91,19.85,43.04,28.4,14.65,193.86,51.58,17,33.05,4261.82,324.7,9.15,200,245,584,528,272,1829,12831,365,642,92.72,2.64,4.64
2022-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,23411,42.2,11736,11675,99.48,18635,4776,20.4,3193,16946,3272,1889,996,387,13.64,72.38,13.98,38.15,19.31,18.84,102.47,97.59,11.83,30.44,22400.6,104.51,21.32,423,581,1414,1032,575,4025,13834,3925,5652,59.09,16.77,24.14
2022-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,1813,52.9,992,821,82.76,1768,45,2.48,95,1150,568,285,196,87,5.24,63.43,31.33,57.65,49.39,8.26,597.89,16.73,15.32,34.51,10386.3,17.46,0.43,16,16,42,29,16,119,1683,52,78,92.83,2.87,4.3
